22691	22726
22691	22834
22691	22887
22691	22966
22691	23293
22691	23452
22691	23511
22691	23628
22691	24955
22691	25053
22691	25271
22691	25346
22691	25528
22691	25758
22691	25836
19215	25836
231	2980
345	2980
1186	2980
1841	2980
2741	2980
2980	3409
2980	5578
2980	6774
2980	8503
2980	9482
2980	12503
2980	13597
2980	14376
2980	14807
2980	16611
2980	17655
2980	18543
2980	22457
2980	22937
2980	23363
2980	23452
2980	24955
8710	9522
9522	9572
9522	22483
1375	9572
2846	9572
5555	9572
5564	9572
5787	9572
5993	9572
7459	9572
7689	9572
7712	9572
8916	9572
9572	9721
9572	10158
9572	10942
9572	13600
9572	13614
9572	13929
9572	14102
9572	14485
9572	16310
9572	18517
9572	21075
9572	21316
9572	22900
9572	23293
9572	23637
9572	23647
9572	23770
9572	25143
9572	25601
9572	25980
17394	18924
3113	18924
8312	18924
10765	18924
11621	18924
16310	18924
17538	18924
18924	25978
1172	3441
3441	5674
3441	10268
3441	12691
3441	26194
375	10268
1172	10268
1838	10268
10268	12733
10268	26194
896	7188
921	7188
1508	7188
6815	7188
7188	7209
7188	8279
7188	13008
7188	14485
7188	17038
7188	18605
7188	18866
7188	21158
45	18866
345	18866
676	18866
773	18866
896	18866
1186	18866
1508	18866
2741	18866
3409	18866
4632	18866
6815	18866
7209	18866
7844	18866
7956	18866
8279	18866
8503	18866
9785	18866
11053	18866
11148	18866
11785	18866
12365	18866
12781	18866
13008	18866
13411	18866
13597	18866
14485	18866
14512	18866
15003	18866
16594	18866
16722	18866
16726	18866
16876	18866
17038	18866
18719	18866
18866	19954
18866	19992
18866	20391
18866	20774
18866	21508
18866	23403
18866	25346
4870	5175
4870	8282
4870	22046
2449	5175
4766	5175
5175	8282
5175	22046
5175	22415
8282	22046
3561	22046
4868	22046
7007	22046
8352	22046
10456	22046
15365	22046
16931	22046
18875	22046
2120	8157
7713	19052
8302	16484
2556	17778
13556	17778
17778	17979
17778	19159
17778	21699
13556	21699
21699	25382
523	8701
570	8701
2991	8701
5464	8701
7774	8701
8701	17379
8701	18008
8701	23385
8701	25868
8701	26170
78	17379
1310	17379
2922	17379
3651	17379
6891	17379
10162	17379
10620	17379
11112	17379
13174	17379
14864	17379
17379	17536
17379	23153
17379	24340
6858	8148
6858	15366
8148	15366
9360	11102
9360	12334
9360	15814
9360	18037
9360	18592
9360	22765
9360	24696
9360	25758
1896	11102
6838	11102
11102	25220
11102	25758
45	25758
46	25758
570	25758
773	25758
1653	25758
2212	25758
2741	25758
2949	25758
2952	25758
3372	25758
4164	25758
4180	25758
4511	25758
4513	25758
6179	25758
6830	25758
7956	25758
8879	25758
9785	25758
10055	25758
11241	25758
11472	25758
12365	25758
12496	25758
12637	25758
12781	25758
12851	25758
14540	25758
14807	25758
15003	25758
15659	25758
17655	25758
17692	25758
18894	25758
19423	25758
19961	25758
20108	25758
20562	25758
20635	25758
21281	25758
21508	25758
21847	25758
22887	25758
23293	25758
24955	25758
25346	25758
339	9755
1653	9755
1832	9755
2250	9755
4383	9755
4743	9755
4748	9755
5621	9755
7014	9755
7717	9755
9397	9755
9482	9755
9755	11015
9755	13714
9755	14344
9755	14385
9755	14767
9755	17439
9755	18971
9755	19216
9755	19423
9755	20511
9755	20534
9755	21281
9755	21379
9755	24163
9755	25205
9755	25396
4416	14344
14344	24163
3420	9241
2620	7442
3032	7442
3096	7442
3679	7442
4364	7442
4550	7442
5712	7442
7442	7768
7442	13955
7442	14003
7442	15235
7442	18227
7442	19445
7442	19495
7442	20168
7442	23967
7442	24371
1116	7768
3032	7768
7768	15235
7768	15399
7768	18222
7768	21287
7768	23227
7768	24371
4624	5355
4624	6863
4624	7689
4624	12606
4624	12968
4624	15770
4624	21322
4624	22265
4624	22336
4624	23099
4624	23880
4624	25111
4319	15770
12758	15770
15770	22023
15770	23099
5849	14337
10763	14337
11121	14337
11194	14337
14337	15799
14337	16511
14337	16575
14337	16945
14337	21157
2326	15799
5849	15799
10253	15799
11194	15799
13190	15799
14325	15799
15799	19048
15799	20182
45	11241
46	11241
570	11241
773	11241
1653	11241
2212	11241
2741	11241
2952	11241
3372	11241
3595	11241
4164	11241
4511	11241
4513	11241
6179	11241
6830	11241
7956	11241
8879	11241
9785	11241
11241	11472
11241	12365
11241	12496
11241	12781
11241	12851
11241	14540
11241	14807
11241	15003
11241	15659
11241	17655
11241	17692
11241	18174
11241	18894
11241	19423
11241	19961
11241	20108
11241	20562
11241	20635
11241	21281
11241	21508
11241	21847
11241	22887
11241	23293
11241	24955
11241	25271
11241	25346
11241	25396
2287	25271
10235	25271
12860	25271
17850	25271
20620	25271
21432	25271
21707	25271
22415	25271
22834	25271
23452	25271
25053	25271
25271	25396
339	25396
2250	25396
2287	25396
4743	25396
4748	25396
5621	25396
7717	25396
10235	25396
11015	25396
12380	25396
13714	25396
14767	25396
17439	25396
18971	25396
19216	25396
20511	25396
20534	25396
25205	25396
231	16994
3197	16994
6160	16994
8589	16994
9417	16994
9829	16994
14638	16994
14924	16994
15972	16994
16994	17228
16994	18940
16994	19090
16994	19475
16994	20207
16994	21776
16994	22644
16994	22790
16994	24001
16994	25228
9710	21776
17932	21776
19159	21776
3345	3430
3345	5266
3345	5995
3345	7999
3345	8047
3345	8178
3345	8868
3345	9710
3345	10824
3345	15144
3345	19107
3345	19806
3345	22439
3345	23304
3345	24431
10211	11077
11077	12130
11077	14972
11077	15300
11077	17158
11077	17162
11077	17403
11077	20149
11077	20519
11077	21389
11077	22951
11077	23912
11077	23918
11077	25589
17162	21389
17158	21389
17403	21389
21389	23918
6895	12968
1488	12968
3076	12968
4550	12968
7444	12968
8972	12968
12968	17308
12968	20574
12968	21629
245	15144
4983	15144
9710	15144
10824	15144
13480	15144
13597	15144
14562	15144
15144	15814
15144	15912
15144	16976
15144	19974
15144	22245
414	19974
13480	19974
19974	23770
8708	23776
1044	13597
1186	13597
2741	13597
3409	13597
4975	13597
5809	13597
11148	13597
12085	13597
12587	13597
13597	16123
13597	18719
13597	20303
13597	22937
4451	20303
9983	20303
12587	20303
15205	20303
15666	20303
15667	20303
19093	20303
20303	21031
20303	24330
339	3032
3032	5840
3032	6732
3032	8614
3032	13847
3032	15081
3032	22415
3032	22609
3032	24371
899	22415
2449	22415
3310	22415
4766	22415
5143	22415
9735	22415
17396	22415
22415	26138
4700	5606
4700	9124
1310	9124
1386	9124
1658	9124
1738	9124
2566	9124
2720	9124
5606	9124
5634	9124
7926	9124
9124	9870
9124	10597
9124	16741
9124	16779
9124	19297
9124	20886
9124	23186
9124	23298
9124	23945
9124	24475
9124	25102
9124	25931
1817	21806
3725	21806
5366	21806
12478	21806
15911	21806
1044	3409
1186	3409
2741	3409
3409	7956
3409	9800
3409	11148
3409	12085
3409	12365
3409	19992
3409	22937
3409	25346
3409	26141
18001	22177
18001	25480
1425	22177
2501	22177
2823	22177
5136	22177
5564	22177
7105	22177
7317	22177
9127	22177
13556	22177
14485	22177
14615	22177
15552	22177
17089	22177
19454	22177
22177	22644
22177	22758
22177	23841
22177	24199
22177	25286
22177	25480
3207	25480
7125	25480
20683	25480
22758	25480
25419	25480
2591	8916
8916	8932
8916	9188
8916	9773
8916	12334
8916	13713
8916	17536
8916	19179
8916	23880
743	12334
12334	13713
12334	14485
12334	14818
12334	17932
12334	18037
12334	26190
2949	3839
2949	4743
2949	12141
2949	12637
2949	13615
2949	14485
2949	16674
7042	9269
7042	10113
7042	11661
7042	21994
9943	10113
10096	10113
10113	11661
10113	12130
10113	15614
10113	16368
10113	17172
10113	17285
10113	21407
10113	21994
1488	11661
8715	11661
10096	11661
11661	16210
11661	21142
11661	21167
13621	25388
284	6427
6427	16835
6427	18677
6427	21696
6427	25854
6427	25940
1044	5809
1044	9485
1044	10435
1044	14698
1044	16123
1044	21823
811	6468
811	9964
811	11919
811	15123
811	16083
811	17021
811	19517
811	22989
811	23485
8069	15123
15123	16083
615	16083
2076	16083
5773	16083
11604	16083
15814	16083
16083	17932
2127	11712
10762	11712
10871	11712
11712	15829
11712	16106
11712	17207
11712	17670
11712	18286
11712	18612
11712	19234
11712	19724
11712	22876
3412	10762
3412	13847
3412	17207
894	10762
2591	10762
4814	10762
5441	10762
5717	10762
5934	10762
9075	10762
10623	10762
10762	11223
10762	11491
10762	12659
10762	13276
10762	13847
10762	14351
10762	15235
10762	16310
10762	17207
10762	19807
10762	21324
10762	21665
10762	22336
10762	22734
10762	22778
10762	23246
10762	23708
10762	25698
7615	13847
10871	13847
13847	17207
13847	24371
3096	17207
5934	17207
10871	17207
12806	17207
17207	18612
17207	25698
1620	7689
3310	7689
3909	7689
3922	7689
5107	7689
5555	7689
5564	7689
5993	7689
6468	7689
7459	7689
7689	9133
7689	9895
7689	9907
7689	10096
7689	10711
7689	11791
7689	13276
7689	14864
7689	17626
7689	18457
7689	19131
7689	19997
7689	21491
7689	22426
7689	22791
7689	23637
7689	25158
7689	25316
352	17228
3996	17228
10555	17228
15850	17228
17228	19101
17228	20207
17228	20533
17228	21943
17228	22603
17228	23513
17228	25034
1280	20207
1958	20207
5851	20207
10555	20207
11591	20207
13520	20207
16921	20207
20207	21646
1674	17559
3323	17559
8680	17559
9184	17559
13813	17559
17559	19204
17559	19206
17559	19657
17559	20373
17559	21646
17559	21943
17559	23204
17559	25034
13813	19206
19206	23204
409	13813
2474	13813
4241	13813
6746	13813
8680	13813
10476	13813
13813	16568
13813	19204
13813	20373
13813	21771
13813	24620
2081	7504
2664	7504
3593	7504
5107	7504
7504	9829
7504	12212
7504	13528
7504	14628
7504	22574
7504	25872
1545	12212
2202	12212
5107	12212
5266	12212
6030	12212
9829	12212
12212	13528
12212	14628
12212	15206
12212	17233
12212	18158
12212	21317
12212	22574
12212	24271
1545	5107
1545	7007
1545	8547
1545	10791
1545	10919
1545	11275
1545	15600
1545	15608
1545	16644
1545	22074
1545	24568
1545	25996
1545	26098
1059	10791
6154	10791
7725	10791
10791	10919
10791	11125
10791	11275
10791	13705
10791	15435
10791	15608
10791	16039
10791	17821
10791	18540
10791	20536
10791	23529
3916	10588
4525	10588
4952	10588
5352	10588
5729	10588
10490	10588
10588	12101
10588	13801
10588	15311
10588	21754
10588	23134
10588	24614
3916	5729
5352	5729
1310	2922
1310	4493
1310	7926
1310	9870
1310	14627
1310	23186
1310	23720
1310	24475
1310	25931
3593	23186
7926	23186
23186	25931
930	25931
3946	25931
4493	25931
4760	25931
14627	25931
17189	25931
23720	25931
743	9710
3430	9710
9710	10463
9710	10526
9710	10841
9710	11788
9710	14818
9710	17746
9710	17932
9710	18189
9710	19107
9710	19159
9710	21438
9710	22439
9710	22611
9710	24431
9710	26038
888	7007
1403	7007
1520	7007
3561	7007
4195	7007
7007	7069
7007	7712
7007	9098
7007	12587
7007	13614
7007	14638
7007	15365
7007	16931
7007	17536
7007	17721
7007	21723
7007	22074
7007	22798
7007	23351
7007	24587
7007	25996
3651	17536
6891	17536
7895	17536
9773	17536
11863	17536
12110	17536
17536	18208
4550	22476
16389	22476
20478	22476
22476	23038
22476	25006
615	17932
743	17932
11604	17932
17932	26038
17932	26190
178	1000
1000	1149
1000	1694
1000	2115
1000	4575
1000	5107
1000	5605
1000	6288
1000	9829
1000	12016
1000	12070
1000	13008
1000	13469
1000	14485
1000	16101
1000	18250
1000	20667
1000	20716
1000	22644
1000	23107
1000	23344
1000	23939
1000	24199
1000	25402
1000	25948
6963	23107
8045	23107
8374	23107
11964	23107
16694	23107
17465	23107
19865	23107
23107	23939
3006	23939
3630	23939
4416	23939
5901	23939
5953	23939
7911	23939
8730	23939
10406	23939
12874	23939
13177	23939
13801	23939
16817	23939
19297	23939
19723	23939
23939	24885
5464	7774
5464	11275
5464	13653
5464	18008
5464	22599
3265	26038
3998	26038
8513	26038
10501	26038
13029	26038
13622	26038
13682	26038
16324	26038
16640	26038
16749	26038
23855	26038
26038	26059
26038	26065
580	23576
6431	23576
23576	24199
580	6431
1877	2042
1877	15880
1877	16101
1877	16967
1877	19710
1877	20014
1877	20373
1877	21075
1877	23163
1877	23225
2042	3683
2042	3845
2042	6748
2042	14664
2042	15880
2042	16065
2042	16101
2042	16963
2042	16967
2042	19710
2042	20014
2042	20373
2042	20650
2042	21075
2042	23163
2042	23225
3804	15880
4032	15880
5194	15880
6748	15880
13142	15880
15880	16101
15880	20014
13008	16101
13469	16101
14485	16101
16101	20014
16101	23137
16101	23344
11495	20014
12842	20014
495	2846
615	2846
1854	2846
2742	2846
2846	3965
2846	5622
2846	7855
2846	8928
2846	8968
2846	9458
2846	10942
2846	13556
2846	17968
2846	18375
2846	23647
1104	8335
2556	8335
5427	8335
8335	13322
8335	13529
8335	14599
8335	18619
8335	18751
8335	20511
2526	6494
6364	6494
6494	6857
6494	7853
6494	14976
6494	19059
6494	24781
321	6857
2526	6857
3804	6857
6364	6857
6857	7853
6857	14976
6857	19059
6857	21853
6857	24781
884	24781
2526	24781
5469	24781
5575	24781
10183	24781
10966	24781
16624	24781
24699	24781
5166	14308
5597	14308
5901	14308
9066	14308
14308	20787
14308	23836
14308	25050
5287	20787
5597	20787
17273	20787
20787	23836
20787	25050
6627	23689
18676	23689
9283	25143
953	22184
3909	22184
5194	22184
5993	22184
17794	22184
114	5597
2348	5597
5166	5597
5597	5901
5597	6631
5597	8854
5597	9066
5597	23836
5597	23841
5597	25050
4290	23836
5287	23836
8200	23836
8854	23836
11113	23836
12302	23836
17273	23836
21017	23836
21723	23836
23297	23836
23836	23841
23836	25050
6355	7194
6355	20960
7194	7542
7194	15322
7194	18415
7194	20960
3765	23066
14500	23066
17918	23066
3765	14500
3418	3765
3765	4798
3765	7307
3765	12866
3765	20196
1508	8279
896	8279
8279	21158
2004	21191
14020	21663
21663	22203
1600	14020
13190	14020
14020	15905
14020	21635
238	16543
4793	16543
6218	16543
15516	16543
16543	16553
16543	16563
16543	16565
16543	22964
238	16563
4793	16563
16563	22964
238	8442
238	10412
6072	8887
491	1124
491	1818
491	4552
491	5739
491	6823
491	7882
491	13328
491	17039
491	17082
491	22028
491	23454
1818	17039
1818	17082
1124	17082
3681	17082
4552	17082
6823	17082
7126	17082
13328	17082
17039	17082
17082	18540
449	3547
882	3547
1405	3547
1498	3547
3033	3547
3048	3547
3511	3547
3547	5901
3547	7091
3547	14707
3547	17245
3547	18340
3547	19865
449	14707
882	14707
1498	14707
3033	14707
3511	14707
7091	14707
14707	17245
10841	14818
11788	14818
14818	19159
2501	6804
6804	12260
6804	18182
6804	19624
6804	22826
6804	25491
6804	25844
2501	19624
6184	19624
18182	19624
214	3113
214	6512
214	10590
214	13989
214	19161
214	21831
88	6512
1995	6512
2338	6512
2449	6512
2530	6512
2535	6512
3076	6512
4355	6512
4755	6512
5210	6512
6340	6512
6512	7197
6512	7444
6512	7635
6512	8727
6512	9313
6512	9656
6512	9869
6512	10350
6512	10590
6512	12507
6512	12710
6512	14648
6512	14766
6512	15010
6512	15244
6512	15245
6512	15457
6512	15933
6512	16654
6512	17807
6512	18225
6512	18453
6512	18778
6512	19114
6512	19446
6512	19645
6512	19939
6512	20346
6512	20574
6512	20576
6512	21178
6512	21629
6512	22504
6512	23712
6512	24453
6512	24718
615	10590
10590	12308
10590	15935
10590	18276
2190	18904
3651	18904
6172	18904
8592	18904
14933	18904
2190	6172
2190	8592
2190	14933
26	11801
1407	11801
4249	11801
4550	11801
11801	13142
11801	19489
11801	21718
11801	22290
11801	23441
11801	24113
6421	23441
7264	23441
8224	23441
11182	23441
11696	23441
12286	23441
13276	23441
19489	23441
21287	23441
23423	23441
449	500
449	2085
449	2568
449	3099
449	4468
449	4631
449	7091
449	9892
449	10358
449	10458
449	10615
449	11011
449	12074
449	13469
449	13971
449	14079
449	16754
449	18783
449	19612
449	20552
449	20553
449	21032
449	22876
449	23355
449	24454
449	25086
449	25180
449	25785
10358	10615
10358	12074
2085	10615
3099	10615
10615	12074
10615	13469
10615	24454
10615	25086
3099	12074
4631	12074
12074	13469
2085	3099
3099	10539
4254	9337
1497	6724
1497	16890
2630	6724
6724	7563
6724	14403
6724	16368
6724	17392
6724	18088
6724	23503
2558	15538
2558	21910
231	15538
2982	15538
6774	15538
8049	15538
9482	15538
15538	18910
15538	19423
15538	21910
15538	22457
15538	23452
260	21910
2511	21910
10986	21910
13318	21910
13989	21910
14051	21910
14414	21910
19865	21910
21910	22119
1006	8968
4351	8968
8968	9907
8968	11372
8968	12733
8968	16210
8968	16414
8968	21432
8968	21491
12260	25491
639	4241
1727	4241
1941	4241
4241	5227
4241	7015
4241	7125
4241	9647
4241	10055
4241	10476
4241	12852
4241	15846
4241	16333
4241	16347
4241	19297
4241	21705
4241	21771
4241	24924
3651	24924
4576	24924
6941	24924
7206	24924
7485	24924
9241	24924
9389	24924
9426	24924
9482	24924
10246	24924
11026	24924
14485	24924
17953	24924
18946	24924
18983	24924
19013	24924
22644	24924
23458	24924
23986	24924
24924	26170
3007	4697
3561	4697
4697	14599
4697	22082
4697	25537
3561	22082
5695	22082
5901	22082
19527	22082
574	13276
2591	13276
6421	13276
6971	13276
7264	13276
8224	13276
10711	13276
11182	13276
11696	13276
13276	13282
13276	15409
13276	18745
13276	18758
13276	19489
13276	20478
13276	21497
13276	22366
13276	22778
13276	23038
13276	23770
13276	25006
13276	25698
13282	15409
639	7125
639	9647
639	10039
639	15846
639	19297
639	23714
1153	17501
4183	17501
6010	17501
9862	17501
12370	17501
16575	17501
16834	17501
16853	17501
16899	17501
17501	21199
17501	22299
17501	22309
17501	22620
16834	20248
45	570
46	570
570	773
570	1653
570	2212
570	2741
570	2952
570	3372
570	4164
570	4180
570	4511
570	4513
570	6179
570	6830
570	7956
570	8879
570	9785
570	11472
570	12365
570	12496
570	12679
570	12781
570	12851
570	14540
